455,673,
456,313,2117.0
457,191,1796.0
458,673,
459,313,2117.0
460,191,1796.0
461,673,
462,313,2117.0
463,191,1796.0
464,673,
465,313,2117.0
466,191,1796.0
467,673,
468,313,2117.0
469,191,1796.0
470,673,
471,313,2117.0
472,191,1796.0
473,673,
474,313,2117.0
475,191,1796.0
476,673,
477,313,2117.0
478,191,1796.0
479,673,
480,313,2117.0
481,191,1796.0
482,673,
483,313,2117.0
484,191,1796.0
485,673,
486,313,2117.0
487,191,1796.0
488,673,
489,313,2117.0
490,191,1796.0
491,673,
492,313,2117.0
493,191,1796.0
494,673,
495,313,2117.0
496,191,1796.0
497,673,
498,313,2117.0
499,191,1796.0
500,673,
501,313,2117.0
502,191,1796.0
503,673,
504,313,2117.0
505,191,1796.0
506,673,
507,313,2117.0
508,191,1796.0
509,673,
510,313,2117.0
511,191,1796.0
512,673,
513,313,2117.0
514,191,1796.0
515,673,
516,313,2117.0
517,191,1796.0
518,673,
519,313,2117.0
520,191,1796.0
521,673,
522,1005,1083.0
523,1496,2253.0
524,1077,
525,313,2117.0
526,191,1796.0
527,673,
528,1005,1083.0
529,1496,2253.0
530,1077,
531,313,2117.0
532,191,1796.0
533,673,
534,313,2117.0
535,191,1796.0
536,673,
537,313,2117.0
538,191,1796.0
539,673,
540,313,2117.0
541,191,1796.0
542,673,
543,313,2117.0
544,191,1796.0
545,673,
546,313,2117.0
547,191,1796.0
548,673,
549,313,2117.0
550,191,1796.0
551,673,
552,313,2117.0
553,191,1796.0
554,673,
555,313,2117.0
556,191,1796.0
557,673,
558,313,2117.0
559,191,1796.0
560,673,
561,313,2117.0
562,191,1796.0
563,673,
564,313,2117.0
565,191,1796.0
566,673,
567,313,2117.0
568,191,1796.0
569,673,
570,313,2117.0
571,191,1796.0
572,673,
573,313,2117.0
574,191,1796.0
575,673,
576,313,2117.0
577,191,1796.0
578,673,
579,313,2117.0
580,191,1796.0
581,673,
582,313,2117.0
583,191,1796.0
584,673,
585,313,2117.0
586,191,1796.0
587,673,
588,313,2117.0
589,191,1796.0
590,673,
591,313,2117.0
592,191,1796.0
593,673,
594,313,2117.0
595,191,1796.0
596,673,
597,313,2117.0
598,191,1796.0
599,673,
600,313,2117.0
601,191,1796.0
602,673,
603,313,2117.0
604,191,1796.0
605,673,
606,313,2117.0
607,191,1796.0
608,673,
609,313,2117.0
610,191,1796.0
611,673,
612,313,2117.0
613,191,1796.0
614,673,
615,313,2117.0
616,191,1796.0
617,673,
618,313,2117.0
619,191,1796.0
620,673,
621,313,2117.0
622,191,1796.0
623,673,
624,313,2117.0
625,191,1796.0
626,673,
627,313,2117.0
628,191,1796.0
629,673,
630,313,2117.0
631,191,1796.0
632,673,
633,313,2117.0
634,191,1796.0
635,673,
636,313,2117.0
637,191,1796.0
638,673,
639,313,2117.0
640,191,1796.0
641,673,
642,313,2117.0
643,191,1796.0
644,673,
645,313,2117.0
646,191,1796.0
647,673,
648,313,2117.0
649,191,1796.0
650,673,
651,313,2117.0
652,191,1796.0
653,673,
654,313,2117.0
655,191,1796.0
656,673,
657,313,2117.0
658,191,1796.0
659,673,
660,313,2117.0
661,191,1796.0
662,673,
663,313,2117.0
664,191,1796.0
665,673,
666,313,2117.0
667,191,1796.0
668,673,
669,313,2117.0
670,191,1796.0
671,673,
672,1005,1083.0
673,1496,2253.0
674,1077,
675,313,2117.0
676,191,1796.0
677,673,
678,1005,1083.0
679,1496,2253.0
680,1077,
681,313,2117.0
682,191,1796.0
683,673,
684,313,2117.0
685,191,1796.0
686,673,
687,313,2117.0
688,191,1796.0
689,673,
690,313,2117.0
691,191,1796.0
692,673,
693,313,2117.0
694,191,1796.0
695,673,
696,313,2117.0
697,191,1796.0
698,673,
699,313,2117.0
700,191,1796.0
701,673,
702,313,2117.0
703,191,1796.0
704,673,
705,313,2117.0
706,191,1796.0
707,673,
708,313,2117.0
709,191,1796.0
710,673,
711,313,2117.0
712,191,1796.0
713,673,
714,313,2117.0
715,191,1796.0
716,673,
717,313,2117.0
718,191,1796.0
719,673,
720,313,2117.0
721,191,1796.0
722,673,
723,313,2117.0
724,191,1796.0
725,673,
726,313,2117.0
727,191,1796.0
728,673,
729,313,2117.0
730,191,1796.0
731,673,
732,313,2117.0
733,191,1796.0
734,673,
735,313,2117.0
736,191,1796.0
737,673,
738,313,2117.0
739,191,1796.0
740,673,
741,313,2117.0
742,191,1796.0
743,673,
744,313,2117.0
745,191,1796.0
746,673,
747,313,2117.0
748,191,1796.0
749,673,
750,313,2117.0
751,191,1796.0
752,673,
753,313,2117.0
754,191,1796.0
755,673,
756,313,2117.0
757,191,1796.0
758,673,
759,313,2117.0
760,191,1796.0
761,673,
762,313,2117.0
763,191,1796.0
764,673,
765,313,2117.0
766,191,1796.0
767,673,
768,313,2117.0
769,191,1796.0
770,673,
771,313,2117.0
772,191,1796.0
773,673,
774,313,2117.0
775,191,1796.0
776,673,
777,313,2117.0
778,191,1796.0
779,673,
780,313,2117.0
781,191,1796.0
782,673,
783,313,2117.0
784,191,1796.0
785,673,
786,313,2117.0
787,191,1796.0
788,673,
789,313,2117.0
790,191,1796.0
791,673,
792,313,2117.0
793,191,1796.0
794,673,
795,313,2117.0
796,191,1796.0
797,673,
798,313,2117.0
799,191,1796.0
800,673,
801,313,2117.0
802,191,1796.0
803,673,
804,313,2117.0
805,191,1796.0
806,673,
807,313,2117.0
808,191,1796.0
809,673,
810,313,2117.0
811,191,1796.0
812,673,
813,1005,1083.0
814,1496,2253.0
815,1077,
816,313,2117.0
817,191,1796.0
818,673,
819,1005,1083.0
820,1496,2253.0
821,1077,
822,313,2117.0
823,191,1796.0
824,673,
825,313,2117.0
826,191,1796.0
827,673,
828,313,2117.0
829,191,1796.0
830,673,
831,313,2117.0
832,191,1796.0
833,673,
834,313,2117.0
835,191,1796.0
836,673,
837,313,2117.0
838,191,1796.0
839,673,
840,313,2117.0
841,191,1796.0
842,673,
843,313,2117.0
844,191,1796.0
845,673,
846,313,2117.0
847,191,1796.0
848,673,
849,313,2117.0
850,191,1796.0
851,673,
852,313,2117.0
853,191,1796.0
854,673,
855,313,2117.0
856,191,1796.0
857,673,
858,313,2117.0
859,191,1796.0
860,673,
861,313,2117.0
862,191,1796.0
863,673,
864,313,2117.0
865,191,1796.0
866,673,
867,313,2117.0
868,191,1796.0
869,673,
870,313,2117.0
871,191,1796.0
872,673,
873,313,2117.0
874,191,1796.0
875,673,
876,313,2117.0
877,191,1796.0
878,673,
879,313,2117.0
880,191,1796.0
881,673,
882,313,2117.0
883,191,1796.0
884,673,
885,313,2117.0
886,191,1796.0
887,673,
888,313,2117.0
889,191,1796.0
890,673,
891,313,2117.0
892,191,1796.0
893,673,
894,313,2117.0
895,191,1796.0
896,673,
897,313,2117.0
898,191,1796.0
899,673,
900,313,2117.0
901,191,1796.0
902,673,
903,313,2117.0
904,191,1796.0
905,673,
906,313,2117.0
907,191,1796.0
908,673,
909,313,2117.0
910,191,1796.0
911,673,
912,313,2117.0
913,191,1796.0
914,673,
915,313,2117.0
916,191,1796.0
917,673,
918,313,2117.0
919,191,1796.0
920,673,
921,313,2117.0
922,191,1796.0
923,673,
924,313,2117.0
925,191,1796.0
926,673,
927,313,2117.0
928,191,1796.0
929,673,
930,313,2117.0
931,191,1796.0
932,673,
933,313,2117.0
934,191,1796.0
935,673,
936,313,2117.0
937,191,1796.0
938,673,
939,313,2117.0
940,191,1796.0
941,673,
942,313,2117.0
943,191,1796.0
944,673,
945,1005,1083.0
946,1496,2253.0
947,1077,
948,313,2117.0
949,191,1796.0
950,673,
951,1005,1083.0
952,1496,2253.0
953,1077,
954,313,2117.0
955,191,1796.0
956,673,
957,313,2117.0
958,191,1796.0
959,673,
960,313,2117.0
961,191,1796.0
962,673,
963,313,2117.0
964,191,1796.0
965,673,
966,313,2117.0
967,191,1796.0
968,673,
969,313,2117.0
970,191,1796.0
971,673,
972,313,2117.0
973,191,1796.0
974,673,
975,313,2117.0
976,191,1796.0
977,673,
978,313,2117.0
979,191,1796.0
980,673,
981,313,2117.0
982,191,1796.0
983,673,
984,313,2117.0
985,191,1796.0
986,673,
987,313,2117.0
988,191,1796.0
989,673,
990,313,2117.0
991,191,1796.0
992,673,
993,313,2117.0
994,191,1796.0
995,673,
996,313,2117.0
997,191,1796.0
998,673,
999,313,2117.0
1000,191,1796.0
1001,673,
1002,313,2117.0
1003,191,1796.0
1004,673,
1005,313,2117.0
1006,191,1796.0
1007,673,
1008,313,2117.0
1009,191,1796.0
1010,673,
1011,313,2117.0
1012,191,1796.0
1013,673,
1014,313,2117.0
1015,191,1796.0
1016,673,
1017,313,2117.0
1018,191,1796.0
1019,673,
1020,313,2117.0
1021,191,1796.0
1022,673,
1023,313,2117.0
1024,191,1796.0
1025,673,
1026,313,2117.0
1027,191,1796.0
1028,673,
1029,313,2117.0
1030,191,1796.0
1031,673,
1032,313,2117.0
1033,191,1796.0
1034,673,
1035,313,2117.0
1036,191,1796.0
1037,673,
1038,313,2117.0
1039,191,1796.0
1040,673,
1041,313,2117.0
1042,191,1796.0
1043,673,
1044,313,2117.0
1045,191,1796.0
1046,673,
1047,313,2117.0
1048,191,1796.0
1049,673,
1050,313,2117.0
1051,191,1796.0
1052,673,
1053,313,2117.0
1054,191,1796.0
1055,673,
1056,313,2117.0
1057,191,1796.0
1058,673,
1059,313,2117.0
1060,191,1796.0
1061,673,
1062,313,2117.0
1063,191,1796.0
1064,673,
1065,313,2117.0
1066,191,1796.0
1067,673,
1068,313,2117.0
1069,191,1796.0
1070,673,
1071,313,2117.0
1072,191,1796.0
1073,673,
1074,313,2117.0
1075,191,1796.0
1076,673,
1077,1005,1083.0
1078,1496,2253.0
1079,1077,
1080,313,2117.0
1081,191,1796.0
1082,673,
1083,1005,1083.0
1084,1496,2253.0
1085,1077,
1086,313,2117.0
1087,191,1796.0
1088,673,
1089,313,2117.0
1090,191,1796.0
1091,673,
1092,313,2117.0
1093,191,1796.0
1094,673,
1095,313,2117.0
1096,191,1796.0
1097,673,
1098,313,2117.0
1099,191,1796.0
1100,673,
1101,313,2117.0
1102,191,1796.0
1103,673,
1104,313,2117.0
1105,191,1796.0
1106,673,
1107,313,2117.0
1108,191,1796.0
1109,673,
1110,313,2117.0
1111,191,1796.0
1112,673,
1113,313,2117.0
1114,191,1796.0
1115,673,
1116,313,2117.0
1117,191,1796.0
1118,673,
1119,313,2117.0
1120,191,1796.0
1121,673,
1122,313,2117.0
1123,191,1796.0
1124,673,
1125,313,2117.0
1126,191,1796.0
1127,673,
1128,313,2117.0
1129,191,1796.0
1130,673,
1131,313,2117.0
1132,191,1796.0
1133,673,
1134,313,2117.0
1135,191,1796.0
1136,673,
1137,313,2117.0
1138,191,1796.0
1139,673,
1140,313,2117.0
1141,191,1796.0
1142,673,
1143,313,2117.0
1144,191,1796.0
1145,673,
1146,313,2117.0
1147,191,1796.0
1148,673,
1149,313,2117.0
1150,191,1796.0
1151,673,
1152,313,2117.0
1153,191,1796.0
1154,673,
1155,313,2117.0
1156,191,1796.0
1157,673,
1158,313,2117.0
1159,191,1796.0
1160,673,
1161,313,2117.0
1162,191,1796.0
1163,673,
1164,313,2117.0
1165,191,1796.0
1166,673,
1167,313,2117.0
1168,191,1796.0
1169,673,
1170,313,2117.0
1171,191,1796.0
1172,673,
1173,313,2117.0
1174,191,1796.0
1175,673,
1176,313,2117.0
1177,191,1796.0
1178,673,
1179,313,2117.0
1180,191,1796.0
1181,673,
1182,313,2117.0
1183,191,1796.0
1184,673,
1185,313,2117.0
1186,191,1796.0
1187,673,
1188,313,2117.0
1189,191,1796.0
1190,673,
1191,313,2117.0
1192,191,1796.0
1193,673,
1194,313,2117.0
1195,191,1796.0
1196,673,
1197,313,2117.0
1198,191,1796.0
1199,673,
1200,313,2117.0
1201,191,1796.0
1202,673,
1203,313,2117.0
1204,191,1796.0
1205,673,
1206,313,2117.0
1207,191,1796.0
1208,673,
1209,313,2117.0
1210,191,1796.0
1211,673,
1212,313,2117.0
1213,191,1796.0
1214,673,
1215,1005,1083.0
1216,1496,2253.0
1217,1077,
1218,313,2117.0
1219,191,1796.0
1220,673,
1221,1005,1083.0
1222,1496,2253.0
1223,1077,
1224,313,2117.0
1225,191,1796.0
1226,673,
1227,313,2117.0
1228,191,1796.0
1229,673,
1230,313,2117.0
1231,191,1796.0
1232,673,
1233,313,2117.0
1234,191,1796.0
1235,673,
1236,313,2117.0
1237,191,1796.0
1238,673,
1239,313,2117.0
1240,191,1796.0
1241,673,
1242,313,2117.0
1243,191,1796.0
1244,673,
1245,313,2117.0
1246,191,1796.0
1247,673,
1248,313,2117.0
1249,191,1796.0
1250,673,
1251,313,2117.0
1252,191,1796.0
1253,673,
1254,313,2117.0
1255,191,1796.0
1256,673,
1257,313,2117.0
1258,191,1796.0
1259,673,
1260,313,2117.0
1261,191,1796.0
1262,673,
1263,313,2117.0
1264,191,1796.0
1265,673,
1266,313,2117.0
1267,191,1796.0
1268,673,
1269,313,2117.0
1270,191,1796.0
1271,673,
1272,313,2117.0
1273,191,1796.0
1274,673,
1275,313,2117.0
1276,191,1796.0
1277,673,
1278,313,2117.0
1279,191,1796.0
1280,673,
1281,313,2117.0
1282,191,1796.0
1283,673,
1284,313,2117.0
1285,191,1796.0
1286,673,
1287,313,2117.0
1288,191,1796.0
1289,673,
1290,313,2117.0
1291,191,1796.0
1292,673,
1293,313,2117.0
1294,191,1796.0
1295,673,
1296,313,2117.0
1297,191,1796.0
1298,673,
1299,313,2117.0
1300,191,1796.0
1301,673,
1302,313,2117.0
1303,191,1796.0
1304,673,
1305,313,2117.0
1306,191,1796.0
1307,673,
1308,313,2117.0
1309,191,1796.0
1310,673,
1311,313,2117.0
1312,191,1796.0
1313,673,
1314,1005,1083.0
1315,1496,2253.0
1316,1077,
1317,313,2117.0
1318,191,1796.0
1319,673,
1320,313,2117.0
1321,191,1796.0
1322,673,
1323,313,2117.0
1324,191,1796.0
1325,673,
1326,313,2117.0
1327,191,1796.0
1328,673,
1329,313,2117.0
1330,191,1796.0
1331,673,
1332,313,2117.0
1333,191,1796.0
1334,673,
1335,313,2117.0
1336,191,1796.0
1337,673,
1338,313,2117.0
1339,191,1796.0
1340,673,
1341,313,2117.0
1342,191,1796.0
1343,673,
1344,313,2117.0
1345,191,1796.0
1346,673,
1347,313,2117.0
1348,191,1796.0
1349,673,
1350,313,2117.0
1351,191,1796.0
1352,673,
1353,313,2117.0
1354,191,1796.0
1355,673,
1356,313,2117.0
1357,191,1796.0
1358,673,
1359,313,2117.0
1360,191,1796.0
1361,673,
1362,313,2117.0
1363,191,1796.0
1364,673,
1365,313,2117.0
1366,191,1796.0
1367,673,
1368,313,2117.0
1369,191,1796.0
1370,673,
1371,313,2117.0
1372,191,1796.0
1373,673,
1374,313,2117.0
1375,191,1796.0
1376,673,
1377,313,2117.0
1378,191,1796.0
1379,673,
1380,313,2117.0
1381,191,1796.0
1382,673,
1383,313,2117.0
1384,191,1796.0
1385,673,
1386,313,2117.0
1387,191,1796.0
1388,673,
1389,313,2117.0
1390,191,1796.0
1391,673,
1392,313,2117.0
1393,191,1796.0
1394,673,
1395,313,2117.0
1396,191,1796.0
1397,673,
1398,313,2117.0
1399,191,1796.0
1400,673,
1401,1005,1083.0
1402,1496,2253.0
1403,1077,
1404,313,2117.0
1405,191,1796.0
1406,673,
1407,1005,1083.0
1408,1496,2253.0
1409,1077,
1410,313,2117.0
1411,191,1796.0
1412,673,
1413,313,2117.0
1414,191,1796.0
1415,673,
1416,313,2117.0
1417,191,1796.0
1418,673,
1419,313,2117.0
1420,191,1796.0
1421,673,
1422,313,2117.0
1423,191,1796.0
1424,673,
1425,313,2117.0
1426,191,1796.0
1427,673,
1428,313,2117.0
1429,191,1796.0
1430,673,
1431,313,2117.0
1432,191,1796.0
1433,673,
1434,313,2117.0
1435,191,1796.0
1436,673,
1437,313,2117.0
1438,191,1796.0
1439,673,
1440,313,2117.0
1441,191,1796.0
1442,673,
1443,313,2117.0
1444,191,1796.0
1445,673,
1446,313,2117.0
1447,191,1796.0
1448,673,
1449,313,2117.0
1450,191,1796.0
1451,673,
1452,313,2117.0
1453,191,1796.0
1454,673,
1455,313,2117.0
1456,191,1796.0
1457,673,
1458,313,2117.0
1459,191,1796.0
1460,673,
1461,313,2117.0
1462,191,1796.0
1463,673,
1464,313,2117.0
1465,191,1796.0
1466,673,
1467,313,2117.0
1468,191,1796.0
1469,673,
1470,313,2117.0
1471,191,1796.0
1472,673,
1473,313,2117.0
1474,191,1796.0
1475,673,
1476,313,2117.0
1477,191,1796.0
1478,673,
1479,313,2117.0
1480,191,1796.0
1481,673,
1482,313,2117.0
1483,191,1796.0
1484,673,
1485,313,2117.0
1486,191,1796.0
1487,673,
1488,313,2117.0
1489,191,1796.0
1490,673,
1491,313,2117.0
1492,191,1796.0
1493,673,
1494,313,2117.0
1495,191,1796.0
1496,673,
1497,313,2117.0
1498,191,1796.0
1499,673,
1500,313,2117.0
1501,191,1796.0
1502,673,
1503,313,2117.0
1504,191,1796.0
1505,673,
1506,313,2117.0
1507,191,1796.0
1508,673,
1509,313,2117.0
1510,191,1796.0
1511,673,
1512,313,2117.0
1513,191,1796.0
1514,673,
1515,313,2117.0
1516,191,1796.0
1517,673,
1518,313,2117.0
1519,191,1796.0
1520,673,
1521,313,2117.0
1522,191,1796.0
1523,673,
1524,313,2117.0
1525,191,1796.0
1526,673,
1527,313,2117.0
1528,191,1796.0
1529,673,
1530,313,2117.0
1531,191,1796.0
1532,673,
1533,313,2117.0
1534,191,1796.0
1535,673,
1536,313,2117.0
1537,191,1796.0
1538,673,
1539,1005,1083.0
1540,1496,2253.0
1541,1077,
1542,313,2117.0
1543,191,1796.0
1544,673,
1545,1005,1083.0
1546,1496,2253.0
1547,1077,
1548,313,2117.0
1549,191,1796.0
1550,673,
1551,313,2117.0
1552,191,1796.0
1553,673,
1554,313,2117.0
1555,191,1796.0
1556,673,
1557,313,2117.0
1558,191,1796.0
1559,673,
1560,313,2117.0
1561,191,1796.0
1562,673,
1563,313,2117.0
1564,191,1796.0
1565,673,
1566,313,2117.0
1567,191,1796.0
1568,673,
1569,313,2117.0
1570,191,1796.0
1571,673,
1572,313,2117.0
1573,191,1796.0
1574,673,
1575,313,2117.0
1576,191,1796.0
1577,673,
1578,313,2117.0
1579,191,1796.0
1580,673,
1581,313,2117.0
1582,191,1796.0
1583,673,
1584,313,2117.0
1585,191,1796.0
1586,673,
1587,313,2117.0
1588,191,1796.0
1589,673,
1590,313,2117.0
1591,191,1796.0
1592,673,
1593,313,2117.0
1594,191,1796.0
1595,673,
1596,313,2117.0
1597,191,1796.0
1598,673,
1599,313,2117.0
1600,191,1796.0
1601,673,
1602,313,2117.0
1603,191,1796.0
1604,673,
1605,313,2117.0
1606,191,1796.0
1607,673,
1608,313,2117.0
1609,191,1796.0
1610,673,
1611,313,2117.0
1612,191,1796.0
1613,673,
1614,313,2117.0
1615,191,1796.0
1616,673,
1617,313,2117.0
1618,191,1796.0
1619,673,
1620,313,2117.0
1621,191,1796.0
1622,673,
1623,313,2117.0
1624,191,1796.0
1625,673,
1626,313,2117.0
1627,191,1796.0
1628,673,
1629,313,2117.0
1630,191,1796.0
1631,673,
1632,313,2117.0
1633,191,1796.0
1634,673,
1635,313,2117.0
1636,191,1796.0
1637,673,
1638,313,2117.0
1639,191,1796.0
1640,673,
1641,313,2117.0
1642,191,1796.0
1643,673,
1644,313,2117.0
1645,191,1796.0
1646,673,
1647,313,2117.0
1648,191,1796.0
1649,673,
1650,313,2117.0
1651,191,1796.0
1652,673,
1653,313,2117.0
1654,191,1796.0
1655,673,
1656,313,2117.0
1657,191,1796.0
1658,673,
1659,313,2117.0
1660,191,1796.0
1661,673,
1662,313,2117.0
1663,191,1796.0
1664,673,
1665,313,2117.0
1666,191,1796.0
1667,673,
1668,313,2117.0
1669,191,1796.0
1670,673,
1671,313,2117.0
1672,191,1796.0
1673,673,
1674,313,2117.0
1675,191,1796.0
1676,673,
1677,313,2117.0
1678,191,1796.0
1679,673,
1680,313,2117.0
1681,191,1796.0
1682,673,
1683,1005,1083.0
1684,1496,2253.0
1685,1077,
1686,313,2117.0
1687,191,1796.0
1688,673,
1689,1005,1083.0
1690,1496,2253.0
1691,1077,
1692,313,2117.0
1693,191,1796.0
1694,673,
1695,313,2117.0
1696,191,1796.0
1697,673,
1698,313,2117.0
1699,191,1796.0
1700,673,
1701,313,2117.0
1702,191,1796.0
1703,673,
1704,313,2117.0
1705,191,1796.0
1706,673,
1707,313,2117.0
1708,191,1796.0
1709,673,
1710,313,2117.0
1711,191,1796.0
1712,673,
1713,313,2117.0
1714,191,1796.0
1715,673,
1716,313,2117.0
1717,191,1796.0
1718,673,
1719,313,2117.0
1720,191,1796.0
