scenario,bus,Pd,Qd,Pg,Qg,Vm,Va,PQ,PV,REF,Vm_dc,Va_dc
6483,43,11.524920392602557,3.388447833839584,0.0,0.0,0.9921055925964144,-23.29963588450512,1.0,0.0,0.0,1.0,-18.17258232473662
6483,44,82.63285328897364,23.659311536661978,0.0,0.0,0.9726022101812988,-24.19684138063401,1.0,0.0,0.0,1.0,-18.959544764287063
6483,45,9.147036959744694,2.6076044221783605,0.0,0.0,1.0074620855321903,-18.761325512889353,1.0,0.0,0.0,1.0,-12.97087856189197
6483,46,0.0,0.0,0.0,0.0,1.003267806196128,-14.642301711294632,1.0,0.0,0.0,1.0,-9.415353843721968
6483,47,0.0,0.0,0.0,0.0,1.003267806196128,-14.642301711294632,0.0,1.0,0.0,1.0,-9.415353843721968
6483,48,0.0,0.0,0.0,0.0,1.003267806196128,-14.642301711294632,0.0,1.0,0.0,1.0,-9.415353843721968
6483,49,0.0,0.0,55.0441749395423,0.2018233299950527,1.0037022310975696,-11.527674435608876,0.0,1.0,0.0,1.0037022310975698,-6.280162346480232
6483,50,0.0,0.0,54.906244308427546,0.1962401836043561,1.0041255596437806,-10.63314686451343,0.0,1.0,0.0,1.0041255596437804,-5.379169188751124
6483,51,0.0,0.0,52.48948742212228,0.1746337140596914,1.0044057833818414,-12.176724556710584,0.0,1.0,0.0,1.0044057833818416,-6.931219886697457
6483,52,0.0,0.0,0.0,0.0,1.0077011386145,-16.88995517847329,0.0,1.0,0.0,1.0,-11.716284150569631
6483,53,12.898863459866478,3.4665233499538104,0.0,0.0,1.0035550090874232,-19.96781326671163,1.0,0.0,0.0,1.0,-14.433193684439498
6483,54,3.2697740746676884,0.915179150126354,0.0,0.0,0.978032941722929,-16.7098106449566,1.0,0.0,0.0,1.0,-12.283930655502225
6483,55,0.0,0.0,0.0,0.0,1.0226934291781826,-19.45069723298205,1.0,0.0,0.0,1.0,-13.701953891532822
6483,56,0.0,0.0,0.0,0.0,1.0226934291781826,-19.45069723298205,0.0,1.0,0.0,1.0,-13.701953891532822
6483,57,11.607687486653251,3.064931829304068,0.0,0.0,1.0008565608106823,-7.920360268980421,1.0,0.0,0.0,1.0,-2.423753404198708
6483,58,0.0,0.0,0.0,0.0,1.0008565608106823,-7.920360268980421,0.0,1.0,0.0,1.0,-2.423753404198708
6483,59,0.0,0.0,0.0,0.0,1.0008565608106823,-7.920360268980421,0.0,1.0,0.0,1.0,-2.423753404198708
6483,60,0.0,0.0,0.0,0.0,1.0047957224788606,-14.16628253009559,1.0,0.0,0.0,1.0,-8.735724328299261
6483,61,0.0,0.0,0.0,0.0,1.0047957224788606,-14.16628253009559,0.0,1.0,0.0,1.0,-8.735724328299261
6483,62,0.0,0.0,0.0,0.0,1.0047957224788606,-14.16628253009559,0.0,1.0,0.0,1.0,-8.735724328299263
6483,63,100.58688878193728,27.51455662052324,0.0,0.0,0.9664393118456376,-24.25530279862107,1.0,0.0,0.0,1.0,-19.108850756271984
6483,64,0.0,0.0,0.0,0.0,1.0051567968993524,-11.79950626201398,1.0,0.0,0.0,1.0,-6.343880868648096
6483,65,0.0,0.0,106.87999999999906,-6.654423493301644,0.9935600062327332,-4.206539887591329,0.0,1.0,0.0,0.9935600062327336,1.1975454753840076
6483,66,84.14474265737942,24.43636449014342,0.0,0.0,1.0018014121402374,-12.328238971456912,1.0,0.0,0.0,1.0,-6.954482122191922
6483,67,49.18275358281493,13.16004169232474,0.0,0.0,0.995011135581926,-12.39637881865828,1.0,0.0,0.0,1.0,-6.871676981467878
6483,68,0.0,0.0,0.0,0.0,1.001730093360273,-5.519463022990152,1.0,0.0,0.0,1.0,-0.0802288091132869
6483,69,0.0,0.0,120.37999999999816,-13.28298276958363,0.9923233304229516,-0.6337720078258908,0.0,1.0,0.0,0.9923233304229516,4.747857347336036
6483,70,76.69781720960941,21.91437083063267,0.0,0.0,0.9765023163121334,-22.28249984752039,1.0,0.0,0.0,1.0,-17.251043009792355
6483,71,0.0,0.0,129.4003546396567,-0.7092583061833189,0.9762885783198352,-15.615179155783744,0.0,1.0,0.0,0.9762885783198352,-10.911251069335613
6483,72,0.0,0.0,138.50085369724266,2.2459406127063453,0.9653481624142076,-10.200711282595195,0.0,1.0,0.0,0.9653481624142074,-5.939760818511515
6483,73,0.0,0.0,144.13405971954015,1.0003064991987325,0.9686125165924075,-11.346949277681295,0.0,1.0,0.0,0.9686125165924075,-6.967015261810365
6483,74,0.0,0.0,129.44999901611058,0.0058196425168048,0.9724176261908676,-14.47327771136955,0.0,1.0,0.0,0.9724176261908676,-9.858580305581828
6483,75,0.0,0.0,0.0,0.0,0.9765023163121334,-22.28249984752039,0.0,1.0,0.0,1.0,-17.251043009792355
6483,76,0.0,0.0,0.0,0.0,0.9765023163121334,-22.28249984752039,0.0,1.0,0.0,1.0,-17.251043009792355
6483,77,0.0,0.0,63.93333792680651,5.797667452367959,0.983343983846812,-15.00004568181826,0.0,1.0,0.0,0.983343983846812,-10.259264125581456
6483,78,0.0,0.0,63.23338502460847,3.353798818039717,1.021650497591043,-37.26353922568244,0.0,1.0,0.0,1.021650497591043,-32.703317283524896
6483,79,0.0,0.0,64.04346809092615,5.570233769633758,0.986980678159185,-14.605722938344035,0.0,1.0,0.0,0.9869806781591848,-9.83587821092929
6483,80,0.0,0.0,0.0,0.0,1.0076709843250002,-17.655742494004492,0.0,1.0,0.0,1.0,-12.499979759168976
6483,81,0.0,0.0,112.49999999999878,-12.734237882990024,1.011956436997733,-3.27276431741121,0.0,1.0,0.0,1.0119564369977323,2.2003243272283832
6483,82,34.32247194680634,8.885866798478027,0.0,0.0,1.0161211164476434,-7.869477176038105,1.0,0.0,0.0,1.0,-2.311856209473065
6483,83,0.0,0.0,86.62000000000239,-3.965068629079168,1.0011720133146929,-13.965682791695953,0.0,1.0,0.0,1.001172013314693,-8.85083404473464
6483,84,17.936971326823702,4.993258788630158,0.0,0.0,0.999551399284852,-15.892441294190728,1.0,0.0,0.0,1.0,-10.702279182786054
6483,85,34.243488254974835,9.691464696559,0.0,0.0,1.012914498843239,-17.96574423759225,1.0,0.0,0.0,1.0,-12.43668489100888
6483,86,0.7275957295675936,0.2073720595796055,0.0,0.0,1.0054330609226385,-12.64798552486843,1.0,0.0,0.0,1.0,-7.040155743887455
6483,87,0.0,0.0,56.24999999999917,-2.9173457256789996,0.9988525050846871,-8.451897500380852,0.0,1.0,0.0,0.9988525050846868,-2.9377029752350947
6483,88,31.76383070730538,9.71459690836374,0.0,0.0,0.9701622297965196,-19.24148960678225,1.0,0.0,0.0,1.0,-14.476010793920668
6483,89,0.0,0.0,141.37000000000154,-8.337232241584823,0.9844400763709288,-15.456060170233387,0.0,1.0,0.0,0.9844400763709288,-10.574404649141483
6483,90,9.632002688498185,2.771271266632064,0.0,0.0,1.0111982274868572,-32.032607993384,1.0,0.0,0.0,1.0,-27.211300089401774
6483,91,38.796432957737835,11.701251323067554,0.0,0.0,0.9963107406279912,-56.42214477952443,1.0,0.0,0.0,1.0,-52.43414104462194
6483,92,0.0,0.0,0.0,0.0,1.001899746884285,-56.56113171567518,1.0,0.0,0.0,1.0,-52.46713801563821
6483,93,0.0,0.0,0.0,0.0,1.0030947375523298,-58.37718204795567,1.0,0.0,0.0,1.0,-54.25351667227206
6483,94,0.0,0.0,0.0,0.0,1.001899746884285,-56.56113171567518,0.0,1.0,0.0,1.0,-52.467138015638206
6483,95,0.0,0.0,0.0,0.0,1.001899746884285,-56.56113171567518,0.0,1.0,0.0,1.0,-52.46713801563821
6483,96,0.0,0.0,0.0,0.0,1.001899746884285,-56.56113171567518,0.0,1.0,0.0,1.0,-52.46713801563821
6483,97,8.160916585229284,2.1842619411321422,0.0,0.0,0.9971572837642764,-56.18422839436344,1.0,0.0,0.0,1.0,-52.19285323652076
6483,98,6.640631338663,1.9506394783069687,0.0,0.0,1.0128938371095746,-32.95097415809288,1.0,0.0,0.0,1.0,-28.450788866387253
6483,99,32.107281662720126,9.361226466049866,0.0,0.0,1.020330082536908,-42.47014177438528,1.0,0.0,0.0,1.0,-37.392829637672506
6483,100,48.24816895140832,12.92493251974062,0.0,0.0,1.0219793332705227,-34.02762194404948,1.0,0.0,0.0,1.0,-28.67668282258236
6483,101,0.0,0.0,0.0,0.0,1.0302116189729704,-32.31725037360087,1.0,0.0,0.0,1.0,-28.094198862685623
6483,102,0.0,0.0,0.0,0.0,1.022982874837869,-30.174578617701822,1.0,0.0,0.0,1.0,-25.78836810868297
6483,103,0.0,0.0,150.45000000000405,-18.99439826812904,1.0245904814653402,-29.946293859295395,0.0,1.0,0.0,1.0245904814653404,-25.59694139964834
6483,104,21.287747842163004,5.97189411152794,0.0,0.0,1.010030140333929,-33.62548598441531,1.0,0.0,0.0,1.0,-29.03695264096752
6483,105,3.7520230518754984,1.1455349034764954,0.0,0.0,1.0136292602826285,-56.835004607106,1.0,0.0,0.0,1.0,-52.08645945949383
6483,106,59.523525575630664,16.880950606716162,0.0,0.0,1.0077818833502985,-63.08627868695896,1.0,0.0,0.0,1.0,-58.72156695544505
6483,107,0.0,0.0,0.0,0.0,1.017632493025449,-33.589491665475975,1.0,0.0,0.0,1.0,-29.4007171354846
6483,108,0.0,0.0,0.0,0.0,1.016878509659865,-32.429300717433684,1.0,0.0,0.0,1.0,-28.161474592290386
6483,109,0.0,0.0,0.0,0.0,1.017632493025449,-33.589491665475975,0.0,1.0,0.0,1.0,-29.40071713548459
6483,110,38.71212878121523,11.143046021191704,0.0,0.0,0.996108575075169,-42.49027700125286,1.0,0.0,0.0,1.0,-37.792872257371094
6483,111,0.0,0.0,0.0,0.0,1.00454598446139,-53.87945688768408,1.0,0.0,0.0,1.0,-49.87428479058928
6483,112,9.843630377847656,2.631811116083083,0.0,0.0,1.0024555613201418,-55.359031714927816,1.0,0.0,0.0,1.0,-51.351877786852114
6483,113,0.0,0.0,51.79111994441007,1.3468303296365196,1.005127429302649,-52.87882436336338,0.0,1.0,0.0,1.0051274293026495,-48.86358406275186
6483,114,0.0,0.0,103.47255328144564,-5.896919761637182,1.003179860673462,-52.45147351312659,0.0,1.0,0.0,1.0031798606734617,-48.43661369546046
6483,115,33.0173348504079,9.555735247867332,0.0,0.0,0.9938510136129124,-41.850293190487776,1.0,0.0,0.0,1.0,-37.20843166769184
6483,116,15.145171145642324,4.394981628326018,0.0,0.0,1.021803344277529,-31.19709302442321,1.0,0.0,0.0,1.0,-26.904602817160725
6483,117,2.8512112638251104,0.8229997725901692,0.0,0.0,0.9973240221267436,-56.74077636442484,1.0,0.0,0.0,1.0,-52.72032419270563
6483,118,11.899648432074413,3.186681276204242,0.0,0.0,0.9984843799202728,-44.2902645546942,1.0,0.0,0.0,1.0,-39.51443144876159
6483,119,2.5321231334765457,0.7444675789263818,0.0,0.0,1.0129189443306288,-33.23637740606005,1.0,0.0,0.0,1.0,-28.53917432788432
6483,120,40.34639741604186,11.01422424909664,0.0,0.0,0.9863817983919888,-59.148824957695034,1.0,0.0,0.0,1.0,-55.11928497037782
6483,121,4.787087982263475,1.3604131556775292,0.0,0.0,1.0065192738959428,-28.217783502065476,1.0,0.0,0.0,1.0,-23.1075981344793
6483,122,2.7150973298766163,0.7697715097748413,0.0,0.0,0.998689507449564,-55.7437981886912,1.0,0.0,0.0,1.0,-51.74934154835319
6483,123,11.619299511065917,3.326131916812856,0.0,0.0,0.988404217618821,-60.04077297855274,1.0,0.0,0.0,1.0,-55.941980085192455
6483,124,4.406211229217674,1.241965825900497,0.0,0.0,1.0060618882220134,-62.647179206868344,1.0,0.0,0.0,1.0,-58.342275592953506
6483,125,3.691160765837424,1.121707642088074,0.0,0.0,1.0065381120300607,-27.85864287021944,1.0,0.0,0.0,1.0,-22.66110717644355
6483,126,33.35775196965349,9.685202157650862,0.0,0.0,0.9988356400762304,-42.138532063389896,1.0,0.0,0.0,1.0,-37.397647669521454
6483,127,2.7410908870476827,0.8010862340981674,0.0,0.0,1.023202802155459,-57.08344290106531,1.0,0.0,0.0,1.0,-52.25380862045608
6483,128,2.129362816648743,0.5797581100265103,0.0,0.0,1.0007574225552156,-58.77550120324008,1.0,0.0,0.0,1.0,-54.650604694947674
6483,129,4.40444797648061,1.248097146295289,0.0,0.0,0.9985000956186524,-54.77299710297588,1.0,0.0,0.0,1.0,-50.1584608745714
6483,130,12.849679757319146,3.822023694900017,0.0,0.0,1.0013025865984209,-55.91976988138873,1.0,0.0,0.0,1.0,-51.89030810352262
6483,131,0.0,0.0,0.0,0.0,1.0274693380911128,-28.001953028228975,1.0,0.0,0.0,1.0,-23.56153416536991
6483,132,0.0,0.0,59.70000000000065,-5.52654698310735,1.0234675821927872,-25.442470617875863,0.0,1.0,0.0,1.0234675821927868,-20.87776432959381
6483,133,3.401546803504306,0.9746095009744228,0.0,0.0,1.006684482769916,-62.851799879358545,1.0,0.0,0.0,1.0,-58.52153289438595
6483,134,23.1708949751922,6.52644906277248,0.0,0.0,1.0136826537096109,-58.84982527776445,1.0,0.0,0.0,1.0,-54.362079496456694
6483,135,19.104876296086584,5.129861425969411,0.0,0.0,0.99614074533623,-42.90594977710002,1.0,0.0,0.0,1.0,-38.192993251367426
6483,136,18.971742961190213,5.072031399168506,0.0,0.0,1.0056714135046163,-62.3795271154703,1.0,0.0,0.0,1.0,-58.10060584267877
6483,137,11.936969696140036,3.336830081077735,0.0,0.0,1.0031017263501212,-59.09631251205593,1.0,0.0,0.0,1.0,-54.95382024662152
6483,138,5.245162049095628,1.5089409061609425,0.0,0.0,1.0132536483114454,-31.130431612510804,1.0,0.0,0.0,1.0,-26.047347202641895
6483,139,9.582955698925057,2.598251137193146,0.0,0.0,1.017430005834954,-38.24279034469808,1.0,0.0,0.0,1.0,-33.049574538648315
6483,140,3.021384397881522,0.8415207815910489,0.0,0.0,0.9919580634004358,-58.72793358324116,1.0,0.0,0.0,1.0,-54.664452619302
6483,141,15.348823404226698,4.132833372916128,0.0,0.0,0.9983932303211572,-49.65847845651746,1.0,0.0,0.0,1.0,-44.856353602031184
6483,142,19.7261026795165,6.0419822991403045,0.0,0.0,1.0147346284960526,-32.06054555523292,1.0,0.0,0.0,1.0,-27.64790920392221
6483,143,23.63183058093844,6.9945007629497855,0.0,0.0,0.9928016370543996,-53.72217597043461,1.0,0.0,0.0,1.0,-49.34456963079873
6483,144,0.0,0.0,0.0,0.0,0.9970704267176902,-41.15361487013815,1.0,0.0,0.0,1.0,-36.4731107624507
6483,145,40.87763119417291,12.140407235111429,0.0,0.0,0.9970016526354916,-41.77046930109359,1.0,0.0,0.0,1.0,-37.08462000004143
6483,146,0.0,0.0,0.0,0.0,0.9970704267176902,-41.15361487013815,0.0,1.0,0.0,1.0,-36.473110762450695
6483,147,0.0,0.0,537.3530974425665,-72.93293935667815,0.9860464322034462,-37.002582602611504,0.0,1.0,0.0,0.986046432203446,-32.406007429881704
6483,148,0.0,0.0,0.0,0.0,1.0282942246532565,-27.551513023475323,1.0,0.0,0.0,1.0,-23.108261796905165
6483,149,0.0,0.0,60.00000000000132,-5.711087202781704,1.0241000796060205,-24.240756142485584,0.0,1.0,0.0,1.0241000796060205,-19.641294178568476
6483,150,3.1344266270779846,0.8519020087664032,0.0,0.0,0.99373419497063,-57.73287394718926,1.0,0.0,0.0,1.0,-53.70967027127481
6483,151,0.0,0.0,0.0,0.0,1.0196925890400077,-34.80427518269845,1.0,0.0,0.0,1.0,-29.51841262325971
6483,152,0.0,0.0,101.55000000000078,-10.678080760450827,1.016148441528738,-32.49022434301019,0.0,1.0,0.0,1.0161484415287378,-27.131128679419884
6483,153,52.152039274813774,14.69260449321252,0.0,0.0,1.0065591180290494,-61.89697647965728,1.0,0.0,0.0,1.0,-57.628959189586425
6483,154,8.289046877940926,2.3487979080744776,0.0,0.0,0.9977352190248746,-56.54768045924754,1.0,0.0,0.0,1.0,-52.539000574716965
6483,155,65.24622965825122,18.104071859322225,0.0,0.0,1.0256726982586424,-58.790314247826984,1.0,0.0,0.0,1.0,-54.04275387108887
6483,156,5.6180388546579785,1.6661661513673696,0.0,0.0,1.000825732229638,-24.879922843979948,1.0,0.0,0.0,1.0,-19.796994421192387
6483,157,43.33558620074969,12.780586461922086,0.0,0.0,0.9918348109270289,-41.70875490293508,1.0,0.0,0.0,1.0,-37.11419274506616
6483,158,4.825626859284157,1.3948455422765809,0.0,0.0,0.9944207949021576,-39.747419393556974,1.0,0.0,0.0,1.0,-35.27356609962313
6483,159,18.57554461702995,4.93378094039456,0.0,0.0,1.0200749892287857,-62.25710666631809,1.0,0.0,0.0,1.0,-57.7415182978024
6483,160,0.0,0.0,0.0,0.0,0.9952092401209276,-39.369261604425574,1.0,0.0,0.0,1.0,-34.929098744895526
6483,161,0.0,0.0,112.50000000000024,-8.603985407216761,0.9895878091366108,-35.62428022516359,0.0,1.0,0.0,0.9895878091366108,-31.249850263462935
6483,162,8.071343471955018,2.2575696802677654,0.0,0.0,1.0120942572636438,-60.71558629233881,1.0,0.0,0.0,1.0,-56.32570189517453
6483,163,0.0,0.0,0.0,0.0,0.997788843656188,-22.34801598651331,1.0,0.0,0.0,1.0,-17.386011397157585
6483,164,0.0,0.0,0.0,0.0,0.9907661607961248,-20.079234186025072,1.0,0.0,0.0,1.0,-15.06254475736285
6483,165,0.0,0.0,0.0,0.0,0.9907661607961248,-20.079234186025072,1.0,0.0,0.0,1.0,-15.06254475736285
6483,166,0.0,0.0,22.499999999999595,0.6863039238464204,0.9989396584865822,-21.39365989103761,0.0,1.0,0.0,0.9989396584865824,-16.433454738807733
6483,167,0.0,0.0,0.0,0.0,1.023500521633541,-54.94698434048371,1.0,0.0,0.0,1.0,-50.02645633674107
6483,168,0.0,0.0,84.38000000000133,-8.393329130694655,1.0175472560956385,-51.62184959667094,0.0,1.0,0.0,1.0175472560956385,-46.57502263555443
6483,169,3.6158817879175382,1.077139937921667,0.0,0.0,1.0198709797536836,-32.97570244896789,1.0,0.0,0.0,1.0,-27.704564700752307
6483,170,13.510884622295734,3.877528116953453,0.0,0.0,1.003375965703141,-52.2331394677228,1.0,0.0,0.0,1.0,-47.42636739287814
6483,171,3.6944135068988895,1.0651945740351214,0.0,0.0,0.9964453967054948,-59.45355416890761,1.0,0.0,0.0,1.0,-55.32489999267508
6483,172,47.36644487240055,14.313377983473476,0.0,0.0,1.0025742881157145,-42.3586692162207,1.0,0.0,0.0,1.0,-37.547216661036934
6483,173,0.0,0.0,12.719971497689222,2.1674067358057756,1.006002448221586,-41.32959427185768,0.0,1.0,0.0,1.0060024482215864,-36.50437576467048
6483,174,0.0,0.0,0.0,0.0,1.0025742881157145,-42.3586692162207,0.0,1.0,0.0,1.0,-37.547216661036934
6483,175,0.0,0.0,0.0,0.0,1.0025742881157145,-42.3586692162207,0.0,1.0,0.0,1.0,-37.547216661036934
6483,176,1.7216599166429605,0.5320102072167323,0.0,0.0,1.000454372019966,-53.81431795252148,1.0,0.0,0.0,1.0,-49.12318380525033
6483,177,6.677771655127412,1.8542633859450384,0.0,0.0,1.0012138946540117,-25.333147748168063,1.0,0.0,0.0,1.0,-20.277780068887516
6483,178,0.0,0.0,0.0,0.0,0.9949090670380666,-39.45962036126869,1.0,0.0,0.0,1.0,-35.00170660265349
6483,179,0.0,0.0,50.69999999999958,-1.7901968465456504,0.991972409097674,-35.8052381577831,0.0,1.0,0.0,0.9919724090976738,-31.40021651542932
6483,180,1.9482896096970843,0.5724786786391235,0.0,0.0,0.9983700951661936,-57.18152059952517,1.0,0.0,0.0,1.0,-53.12377027929206
6483,181,13.502307221633911,3.952526313689653,0.0,0.0,1.0136779904605548,-31.350867243968057,1.0,0.0,0.0,1.0,-26.083687095948186
6483,182,19.23614849964293,5.884760122316052,0.0,0.0,1.003538810785561,-60.56023974320062,1.0,0.0,0.0,1.0,-56.36150100606271
6483,183,0.0,0.0,0.0,0.0,1.0204729751920598,-31.23687265610582,1.0,0.0,0.0,1.0,-26.902581027598533
6483,184,0.0,0.0,0.0,0.0,1.0204729751920598,-31.23687265610582,0.0,1.0,0.0,1.0,-26.90258102759853
6483,185,0.0,0.0,0.0,0.0,1.0204729751920598,-31.23687265610582,0.0,1.0,0.0,1.0,-26.902581027598536
6483,186,0.0,0.0,0.0,0.0,1.0061890426660296,-32.72496353957741,1.0,0.0,0.0,1.0,-28.25271760040661
6483,187,0.0,0.0,0.0,0.0,1.0014051960742965,-31.55500555946614,1.0,0.0,0.0,1.0,-27.018620857418064
6483,188,0.0,0.0,0.0,0.0,1.0100136324683424,-31.94428012342592,1.0,0.0,0.0,1.0,-27.18140580744216
6483,189,0.0,0.0,7.500000000002018,0.4940613227432431,1.0063787635668784,-32.57749441381462,0.0,1.0,0.0,1.0063787635668786,-28.10330453138133
6483,190,0.0,0.0,112.50000000000264,-9.329165581056632,1.0019604637549009,-30.0122871231808,0.0,1.0,0.0,1.001960463754901,-25.52293180523013
6483,191,0.0,0.0,0.0,0.0,0.9998085718455892,-57.05994045636823,1.0,0.0,0.0,1.0,-52.95080122656528
6483,192,0.0,0.0,0.0,0.0,1.0023945724312102,-58.12636440642145,1.0,0.0,0.0,1.0,-53.96360119803323
6483,193,0.0,0.0,0.0,0.0,0.9998085718455892,-57.05994045636823,0.0,1.0,0.0,1.0,-52.95080122656528
6483,194,0.0,0.0,0.0,0.0,0.9998085718455892,-57.05994045636823,0.0,1.0,0.0,1.0,-52.95080122656528
6483,195,0.0,0.0,0.0,0.0,0.9998085718455896,-57.059940456368224,0.0,1.0,0.0,1.0,-52.95080122656529
